oftic,TICKER,CUSIP,CNAME,STATPERS,NUMEST,NUMUP4W,NUMDOWN4W,NUMUP1M,NUMDOWN1M,MEANPTG,MEDPTG,STDEV,PTGHIGH,PTGLOW,CURR,USFIRM
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2020-09-17,25,2,0,2,0,69.424,70,7.596,79,50,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2020-10-15,25,4,0,4,0,70.704,71,8.666,87,50,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2020-11-19,26,17,0,21,0,76.235,77.5,8.994,90,50,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2020-12-17,25,7,0,7,0,79,80,9.309,95,55,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-01-14,26,7,0,7,0,82.308,83.5,10.391,95,55,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-02-18,26,9,2,10,2,84.615,89,9.98,95,55,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-03-18,26,1,0,1,0,84.673,89,9.805,95,56.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-04-15,25,1,0,1,0,84.82,90,9.886,95,56.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-05-20,24,2,4,3,4,84.813,89,10.374,99,56.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-06-17,24,0,1,0,1,84.396,87,10.358,99,56.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-07-15,24,1,2,1,2,83.854,85.5,9.947,97,56.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-08-19,23,8,1,9,1,84.978,90,8.791,95,58.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-09-16,23,0,0,0,0,84.978,90,8.791,95,58.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-10-14,22,0,0,0,0,85.205,90,8.929,95,58.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-11-18,22,10,0,9,1,86.932,90.5,8.835,100,58.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2021-12-16,22,2,0,2,0,87.25,91,9.031,100,58.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-01-20,22,4,0,5,0,89.75,92,10.799,104,58.5,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-02-17,23,9,1,9,1,94.783,95,7.28,112,83,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-03-17,23,0,0,0,0,94.783,95,7.28,112,83,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-04-14,23,2,1,2,1,95.304,95,6.738,112,83,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-05-19,23,0,13,0,13,91.87,93,7.015,103,75,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-06-16,23,0,3,0,3,90.913,92,7.977,103,75,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-07-14,23,0,3,0,3,88.87,90,9.809,103,68,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-08-18,22,1,14,0,17,79.273,78,11.527,102,55,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-09-15,21,0,2,0,2,77.676,77,10.605,98,55,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-10-20,22,0,6,0,6,74.782,76,10.901,98,55,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-11-17,22,1,17,1,17,66.345,64,10.687,93,45,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2022-12-15,23,2,2,2,2,64.765,62,10.082,93,45,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2023-01-19,24,4,2,4,3,63.583,61.5,10.176,93,45,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2023-02-16,24,10,3,10,3,65.304,64.5,9.179,91,49,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2023-03-16,24,1,0,1,0,65.554,65.5,9.11,91,49,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2023-04-20,24,0,3,0,3,65.179,65.5,9.19,91,49,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2023-05-18,24,5,7,5,7,65.517,65,8.421,91,53,USD,1
CTSH,CTSH,19244610,COGNIZANT TECHNOLOGY SOLUTIONS C,2023-06-15,24,0,0,0,0,65.517,65,8.421,91,53,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2020-09-17,24,10,2,10,2,108.167,110,8.53,125,90,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2020-10-15,24,0,1,0,1,107.875,110,8.689,125,90,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2020-11-19,24,1,2,1,2,107.542,108.5,7.934,125,90,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2020-12-17,24,20,0,20,0,121,122.5,10.517,140,95,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-01-14,24,3,0,3,0,122.333,125,10.37,140,95,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-02-18,24,1,0,1,0,122.175,125,10.272,140,95,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-03-18,23,2,8,2,8,120.096,121.2,10.758,135,95,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-04-15,23,2,0,2,0,121.53,124,9.727,135,95,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-05-20,22,5,0,5,0,123.009,125,10.322,135,95,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-06-17,22,0,12,0,12,118.418,120.5,10.072,130,95,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-07-15,22,0,2,0,2,117.591,119,10.635,130,95,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-08-19,21,0,3,0,3,115.381,115,11.267,130,95,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-09-16,22,0,18,0,18,108.045,109,12.974,131,90,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-10-14,21,1,4,1,4,106.329,102,12.991,131,90,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-11-18,22,8,0,8,0,118.086,113.5,23.169,175,90,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2021-12-16,22,21,0,21,0,154.405,155,19.932,180,108,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-01-20,23,0,0,0,0,154.735,155,19.538,180,108,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-02-17,23,2,3,2,3,154.387,155,20.397,197,110,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-03-17,23,15,1,15,1,161.822,165,23.167,201,110,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-04-14,22,2,0,2,0,163.909,171,23.346,201,110,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-05-19,22,2,2,2,2,164.227,174.5,24.111,201,110,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-06-16,21,17,1,17,1,173.633,181,24.253,206,110,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-07-14,20,1,1,1,1,175.215,183,24.454,206,110,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-08-18,20,3,0,3,0,177.215,185,24.83,210,110,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-09-15,21,1,16,1,16,165.429,170,20.009,195,110,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-10-20,21,0,0,0,0,165.429,170,20.009,195,110,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-11-17,22,1,0,1,0,166.545,170,19.741,195,110,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2022-12-15,22,4,8,4,8,165.136,170,21.803,195,109,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2023-01-19,22,0,0,0,1,164,168.5,22.132,195,109,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2023-02-16,23,1,0,1,0,163.826,167,21.796,195,109,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2023-03-16,23,3,10,3,10,160.404,164,20.462,195,109,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2023-04-20,23,1,0,1,0,160.622,164,20.373,195,109,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2023-05-18,23,2,2,2,2,160.883,165,20.585,195,109,USD,1
DLTR,DLTR,25674610,DOLLAR TREE INC,2023-06-15,23,1,16,1,16,154.404,160.3,19.206,195,109,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2020-09-17,18,0,0,0,0,118.764,121.25,9.361,135,100,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2020-10-15,18,0,1,0,1,117.792,121.25,11.531,135,87.5,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2020-11-19,18,1,3,1,3,116.597,119.125,11.317,135,87.5,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2020-12-17,18,1,2,1,2,115.264,116.25,10.934,135,87.5,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-01-14,18,2,1,2,1,115.403,116.25,10.803,135,87.5,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-02-18,18,6,2,6,2,116.889,119.375,10.229,135,87.5,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-03-18,18,0,0,0,0,116.889,119.375,10.229,135,87.5,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-04-15,19,0,0,0,0,116.5,118.75,10.084,135,87.5,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-05-20,19,8,0,8,0,118.553,121,9.454,135,91,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-06-17,20,1,0,1,0,119.075,121.125,8.707,135,95,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-07-15,20,2,0,2,0,119.488,121.625,8.868,135,95,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-08-19,20,17,0,17,1,129.387,130,4.809,137.5,118.75,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-09-16,20,3,0,3,0,132.65,130.625,10.544,162.5,118.75,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-10-14,20,3,0,3,0,136.025,130.625,13.151,162.5,118.75,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-11-18,17,16,0,16,0,159.721,157.5,11.101,187.5,143.75,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2021-12-16,16,1,0,1,0,159.938,157.5,11.428,187.5,143.75,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-01-20,17,0,4,0,4,157.25,157.5,13.202,187.5,134.5,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-02-17,18,0,12,0,12,144.167,141.875,13.281,181.25,125,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-03-17,19,0,0,0,0,143.158,140,13.635,181.25,125,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-04-14,19,1,0,1,0,144.474,143.75,12.976,181.25,125,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-05-19,16,0,9,1,7,135.094,133.125,10.794,150,120,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-06-16,15,1,3,1,3,130.317,131.25,15.504,150,91,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-07-14,16,0,3,0,3,122.313,123.25,19.336,150,87,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-08-18,16,0,13,0,13,99.313,100.5,8.554,112,83,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-09-15,15,0,0,0,0,98.933,100,8.713,112,83,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-10-20,16,5,0,5,0,105.625,105,9.715,125,85,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-11-17,17,13,0,13,0,121.588,120,10.56,140,100,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2022-12-15,17,4,0,4,0,128.118,125,13.715,150,103,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2023-01-19,18,1,0,4,0,130.167,130,12.382,150,103,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2023-02-16,19,6,0,6,0,132.053,130,10.293,150,110,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2023-03-16,19,2,0,2,0,132.742,130,10.828,150,110,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2023-04-20,20,1,0,1,0,133.755,130.5,10.687,150,110,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2023-05-18,19,12,0,12,0,140.321,140,9.733,150,115,USD,1
DXCM,DXCM,25213110,DEXCOM INC,2023-06-15,19,2,0,2,0,140.805,140,9.4,152,115,USD,1
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2020-09-17,3,0,0,0,0,64,55,32.45,100,37,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2020-10-15,2,0,0,0,0,77.5,77.5,31.82,100,55,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2020-11-19,2,0,1,0,1,75.5,75.5,34.648,100,51,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2020-12-17,2,1,0,1,0,78,78,31.113,100,56,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-01-14,2,1,1,1,1,85.5,85.5,13.435,95,76,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-02-18,2,0,0,0,0,85.5,85.5,13.435,95,76,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-03-18,2,0,0,0,0,85.5,85.5,13.435,95,76,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-04-15,4,0,0,0,0,72.625,74,19.525,95,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-05-20,4,0,0,0,0,72.625,74,19.525,95,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-06-17,4,0,0,0,0,72.625,74,19.525,95,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-07-15,4,0,0,0,0,72.625,74,19.525,95,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-08-19,4,0,0,0,0,72.625,74,19.525,95,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-09-16,4,0,0,0,0,72.625,74,19.525,95,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-10-14,4,0,0,0,0,72.625,74,19.525,95,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-11-18,5,0,0,0,0,75.7,76,18.254,95,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2021-12-16,5,1,0,1,0,82.5,76,27.812,122,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-01-20,3,0,0,1,0,84.833,85,37.25,122,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-02-17,4,0,0,0,0,93.625,102.5,35.132,122,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-03-17,5,0,0,0,0,90.6,85,31.168,122,47.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-04-14,5,0,1,0,1,97.5,92,18.055,122,78.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-05-19,5,0,0,0,0,97.5,92,18.055,122,78.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-06-16,5,0,1,0,1,93.3,92,12.528,110,78.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-07-14,5,1,0,1,0,94.5,98,12.659,110,78.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-08-18,5,0,2,0,2,91.1,98,11.781,101,78,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-09-15,5,0,0,0,0,91.1,98,11.781,101,78,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-10-20,6,0,0,0,0,92.583,99,11.146,101,78,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-11-17,6,2,0,2,0,95.583,99,11.119,110,78.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2022-12-15,6,1,1,1,1,97.083,99,12.403,111,78.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2023-01-19,6,0,0,0,0,97.083,99,12.403,111,78.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2023-02-16,6,0,0,0,0,97.083,99,12.403,111,78.5,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2023-03-16,6,2,1,2,1,96.375,99,9.682,108,79.25,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2023-04-20,6,0,0,0,0,96.375,99,9.682,108,79.25,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2023-05-18,6,0,1,0,1,93.958,99,15.103,108,64.75,THB,0
EA,@ENAB,FTB9L4K7,ENERGY ABSOLUTE PCL,2023-06-15,6,0,0,0,0,93.958,99,15.103,108,64.75,THB,0
EA,ERTS,28551210,ELECTRONIC ARTS INC,2020-09-17,30,3,0,3,0,152.65,155,14.225,170,100,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2020-10-15,30,3,0,3,0,153.617,155,13.232,170,100,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2020-11-19,32,2,12,2,12,148.641,150,15.768,170,100,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2020-12-17,30,1,1,1,1,147.383,150,15.364,167,100,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-01-14,30,2,1,2,1,147.417,150,15.154,167,100,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-02-18,31,20,0,20,0,156.903,160,14.851,177,100,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-03-18,32,1,1,1,1,157.484,160,14.847,177,100,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-04-15,32,1,0,1,0,157.609,160,14.972,177,100,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-05-20,31,12,1,14,1,163.177,164,11.616,182,135,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-06-17,32,2,0,2,0,162.934,164.4,11.594,182,135,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-07-15,32,6,0,6,0,164.122,165,11.974,184,135,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-08-19,30,17,2,17,2,171.567,170.5,18.262,240,140,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-09-16,30,2,0,2,0,171.767,170.5,18.296,240,140,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-10-14,30,1,0,1,0,171.967,170.5,18.578,240,140,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-11-18,31,14,1,14,1,174.365,175,18.31,240,140,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2021-12-16,31,0,2,0,2,173.881,175,18.838,240,140,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-01-20,30,0,5,0,5,170.663,173.8,14.284,200,140,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-02-17,30,2,12,2,12,164.7,165,13.386,188,127,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-03-17,30,1,0,1,0,165.31,165.5,13.17,188,127,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-04-14,32,0,2,0,2,163.853,165,13.248,188,127,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-05-19,31,0,20,0,21,152.245,155,15.334,188,114,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-06-16,31,3,2,3,2,152.097,154,14.559,188,114,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-07-14,31,0,0,0,0,152.097,154,14.559,188,114,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-08-18,30,9,7,9,7,151.9,154,10.838,175,125,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-09-15,30,0,4,0,4,150.577,153.5,13.369,188,125,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-10-20,30,1,0,0,0,150.577,153.5,13.369,188,125,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-11-17,30,3,11,3,11,148.747,150,12.348,188,126,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2022-12-15,31,0,1,0,1,148.368,150,12.181,188,126,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2023-01-19,31,2,3,2,4,146.981,150,9.159,164,127,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2023-02-16,29,0,24,0,24,132.052,132,11.545,152,107,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2023-03-16,28,0,0,0,0,131.839,131.75,11.699,152,107,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2023-04-20,28,2,1,2,1,132.161,131.75,11.373,150,107,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2023-05-18,28,19,1,19,1,139.411,140,7.207,150,125,USD,1
EA,ERTS,28551210,ELECTRONIC ARTS INC,2023-06-15,28,3,0,3,0,140.25,140,7.682,154,125,USD,1
EBAY,EBY1,27864210,EBAY INC,2020-09-17,29,0,0,0,0,61.752,60,7.035,82,49,USD,1
EBAY,EBY1,27864210,EBAY INC,2020-10-15,30,3,1,3,1,61.96,61,6.816,82,49,USD,1
EBAY,EBY1,27864210,EBAY INC,2020-11-19,29,8,6,10,6,62.479,61,7.467,82,49,USD,1
EBAY,EBY1,27864210,EBAY INC,2020-12-17,29,1,0,1,0,62.652,61,7.296,82,49,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-01-14,29,1,1,1,1,62.548,61,7.4,82,49,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-02-18,27,23,0,23,0,69.367,68,8.227,84,52.9,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-03-18,26,2,0,2,0,69.881,69,8.433,84,52.9,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-04-15,26,1,0,1,0,70.15,69,7.815,84,52.9,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-05-20,27,8,12,8,12,69.341,67,8.32,100,59.2,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-06-17,26,0,1,0,1,69.315,66.5,8.196,98,59.2,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-07-15,25,2,0,2,0,70.088,67,8.664,98,59.2,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-08-19,25,12,2,12,2,71.888,70,8.63,98,59.2,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-09-16,25,5,1,5,1,72.764,70.1,7.182,85,63,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-10-14,25,1,0,1,0,73.164,74,7.299,85,63,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-11-18,25,15,3,15,3,77.708,80,7.624,91,63,USD,1
EBAY,EBY1,27864210,EBAY INC,2021-12-16,26,2,1,2,1,78.488,80,6.732,91,65,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-01-20,26,0,4,0,4,77.873,80,7.09,91,65,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-02-17,26,0,0,0,0,77.873,80,7.09,91,65,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-03-17,25,0,21,0,21,65.552,65,6.748,81,53,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-04-14,25,0,0,0,0,65.552,65,6.748,81,53,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-05-19,25,0,22,0,22,58.144,59,7.481,81,48,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-06-16,26,0,3,0,3,57.023,58.5,7.95,81,42,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-07-14,27,0,3,0,3,55.43,55,8.833,81,36,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-08-18,27,8,10,7,12,54.626,54,8.309,81,37,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-09-15,26,0,0,0,0,53.038,52,6.621,66,37,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-10-20,26,0,5,0,5,50.777,50.45,7.204,66,37,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-11-17,25,3,17,3,17,46.964,45,6.286,62,34,USD,1
EBAY,EBY1,27864210,EBAY INC,2022-12-15,25,0,0,0,0,46.964,45,6.286,62,34,USD,1
EBAY,EBY1,27864210,EBAY INC,2023-01-19,26,2,2,2,3,46.968,46.45,6.269,62,32,USD,1
EBAY,EBY1,27864210,EBAY INC,2023-02-16,26,3,0,3,0,47.66,47,6.373,62,32,USD,1
EBAY,EBY1,27864210,EBAY INC,2023-03-16,27,13,3,13,3,48.21,49,5.304,58,33,USD,1
EBAY,EBY1,27864210,EBAY INC,2023-04-20,26,0,0,0,0,48.218,49.05,5.409,58,33,USD,1
EBAY,EBY1,27864210,EBAY INC,2023-05-18,24,14,2,14,2,49.083,49.5,6.021,60,34,USD,1
EBAY,EBY1,27864210,EBAY INC,2023-06-15,25,0,0,0,0,48.92,49,5.951,60,34,USD,1
ENPH,ENPH,29355A10,ENPHASE ENERGY INC,2020-09-17,14,0,0,0,0,75.929,77,12.652,100,58,USD,1
ENPH,ENPH,29355A10,ENPHASE ENERGY INC,2020-10-15,16,4,0,4,0,86.25,85.5,18.703,130,60,USD,1
ENPH,ENPH,29355A10,ENPHASE ENERGY INC,2020-11-19,15,13,0,14,0,113.933,118,12.936,131,93,USD,1
ENPH,ENPH,29355A10,ENPHASE ENERGY INC,2020-12-17,16,3,0,3,0,122.563,120,19.933,160,93,USD,1
ENPH,ENPH,29355A10,ENPHASE ENERGY INC,2021-01-14,17,7,0,7,0,160.118,150,56.43,254,93,USD,1
ENPH,ENPH,29355A10,ENPHASE ENERGY INC,2021-02-18,16,13,0,14,0,214.813,220,44.486,266,99,USD,1
ENPH,ENPH,29355A10,ENPHASE ENERGY INC,2021-03-18,16,0,2,0,2,214,220,44.481,264,99,USD,1
